,Country,City,Confirmed,Recovered,Deaths,Latitude,Longtitude,Codes,Continent
671,Nigeria,Bauchi,8,5,0,10.6228284,10.0287754,NGA,Africa
672,Nigeria,Delta,6,0,1,5.5273061,6.1784167000000005,NGA,Africa
673,Nigeria,Ekiti,4,2,1,7.736891,5.2738326,NGA,Africa
674,Nigeria,Ondo,3,1,1,7.0209686,5.0567477,NGA,Africa
675,Nigeria,Rivers,3,2,1,4.8416028,6.8604088,NGA,Africa
676,Nigeria,Abia,2,0,0,5.4540953000000005,7.5153070999999985,NGA,Africa
677,Nigeria,Enugu,2,2,0,6.5536094,7.4143061,NGA,Africa
678,Nigeria,Jigawa,2,0,0,12.3252362,9.5103296,NGA,Africa
679,Nigeria,Niger,2,0,0,9.932608300000002,5.6511087999999985,NGA,Africa
680,Nigeria,Sokoto,2,0,0,13.0611195,5.3152203,NGA,Africa
681,Nigeria,Zamfara,2,0,0,12.0078998,6.4191432,NGA,Africa
682,Nigeria,Adamawa,1,0,0,9.5129772,12.3881887,NGA,Africa
683,Nigeria,Anambra,1,0,0,6.2183136,6.953184200000001,NGA,Africa
684,Nigeria,Benue,1,0,0,8.777287699999999,7.3505747,NGA,Africa
685,Nigeria,Plateau,1,0,0,9.0583446,9.6826289,NGA,Africa
686,Norway,Oslo,2250,0,0,59.9133301,10.7389701,NOR,Europe
687,Norway,Viken,1905,0,0,59.9263265,9.904234519577857,NOR,Europe
688,Norway,Vestland,758,0,0,60.9291011,6.107886941976156,NOR,Europe
689,Norway,Innlandet,461,0,0,61.26810555,10.485458802304304,NOR,Europe
690,Norway,Rogaland,411,0,0,58.93631375,5.805878643040238,NOR,Europe
691,Norway,Trøndelag,402,0,0,63.87759235,10.195050547141092,NOR,Europe
692,Norway,Agder,275,0,0,58.71944225,8.034963534558171,NOR,Europe
693,Norway,Vestfold og Telemark,255,0,0,59.39626765,9.061898163187935,NOR,Europe
694,Norway,Troms og Finnmark,223,0,0,69.86993469999999,21.827278548625912,NOR,Europe
695,Norway,Møre og Romsdal,114,0,0,62.8452777,7.518194072637362,NOR,Europe
696,Norway,Nordland,106,0,0,67.27564050000001,13.862360639913616,NOR,Europe
697,Peru,Lima Region,14814,0,0,-4.594056,-81.26044940000001,PER,South America
698,Peru,Callao Region,1591,0,0,-77.1095687739774,-12.0089367,PER,South America
699,Peru,Lambayeque,974,0,0,-6.3333330000000005,-80.0,PER,South America
700,Peru,Loreto,708,0,0,-5.0,-75.0,PER,South America
701,Peru,Piura,585,0,0,-5.0,-80.333333,PER,South America
702,Peru,La Libertad,410,0,0,-8.0,-78.5,PER,South America
703,Peru,Ancash,361,0,0,-9.5,-77.75,PER,South America
704,Peru,Arequipa,311,0,0,-16.3988667,-71.53696070000002,PER,South America
705,Peru,Ica,258,0,0,-14.338610999999998,-75.648333,PER,South America
706,Peru,Tumbes,234,0,0,-3.833333,-80.5,PER,South America
707,Peru,Ucayali,226,0,0,-9.0,-73.5,PER,South America
708,Peru,Junin,219,0,0,-11.5,-75.0,PER,South America
709,Peru,Cusco,160,0,0,-13.5170887,-71.97853559999999,PER,South America
710,Peru,San Martin,117,0,0,-7.0,-76.833333,PER,South America
711,Peru,Huanuco,116,0,0,-9.5,-75.833333,PER,South America
712,Peru,Cajamarca,92,0,0,-6.25,-78.833333,PER,South America
713,Peru,Madre de Dios,80,0,0,-12.0,-70.25,PER,South America
714,Peru,Amazonas,65,0,0,-5.0,-78.0,PER,South America
715,Peru,Pasco,61,0,0,-10.5,-75.25,PER,South America
716,Peru,Tacna,59,0,0,-18.013869600000003,-70.2511597,PER,South America
717,Peru,Moquegua,57,0,0,-16.833333,-70.916667,PER,South America
718,Peru,Apurimac,53,0,0,-14.0,-73.0,PER,South America
719,Peru,Ayacucho,40,0,0,-14.0,-74.0,PER,South America
720,Peru,Puno,34,0,0,-15.0,-70.0,PER,South America
721,Peru,Huancavelica,23,0,0,-13.0,-75.0,PER,South America
722,Philippines,Metro Manila,4916,516,338,14.5736108,121.0329706,PHL,Asia
723,Philippines,Calabarzon,1034,93,68,14.1638114,121.35366010781269,PHL,Asia
724,Philippines,Central Visayas,399,19,8,10.264054,123.86939597334481,PHL,Asia
725,Philippines,Central Luzon,358,24,25,15.390911849999998,120.68569951248944,PHL,Asia
726,Philippines,Davao Region,118,62,17,6.610975,125.42986518727275,PHL,Asia
727,Philippines,Western Visayas,62,10,8,10.67295935,122.72299087286852,PHL,Asia
728,Philippines,Ilocos Region,57,4,11,17.201295899999998,120.47134539388077,PHL,Asia
729,Philippines,Bicol,44,4,3,13.100588,123.52313310936306,PHL,Asia
730,Philippines,Cagayan Valley,28,22,1,17.68069845,121.87547698030208,PHL,Asia
731,Philippines,Cordillera Administrative Region,26,17,1,17.36674735,121.06316012339529,PHL,Asia
732,Philippines,SOCCSKSARGEN,16,4,1,6.5940759999999985,124.53813740467243,PHL,Asia
733,Philippines,MIMAROPA,15,7,2,13.0152201,121.40641830505142,PHL,Asia
734,Philippines,Northern Mindanao,12,5,5,8.40488525,124.6871960669078,PHL,Asia
735,Philippines,Zamboanga Peninsula,11,3,1,7.77301775,122.75600476636144,PHL,Asia
736,Philippines,Autonomous Region in Muslim Mindanao,10,0,3,120.0284034624274,5.8506231,PHL,Asia
737,Philippines,Eastern Visayas,8,2,1,11.32782725,124.99755612215378,PHL,Asia
738,Philippines,Caraga,3,0,0,9.2471392,125.85578188652231,PHL,Asia
739,Portugal,Norte Region,13702,0,0,-1.6292632,-45.2368151,PRT,Europe
740,Portugal,Lisboa Region,5277,0,0,-36.77937429999999,-73.10804005,PRT,Europe
741,Portugal,"Centro Region, Portugal",3125,0,0,-8.671858750408639,41.1532183,PRT,Europe
742,Portugal,Faro District,324,0,0,37.2454248,-8.150925273079235,PRT,Europe
743,Portugal,Alentejo Region,183,0,0,38.0551003,-7.8605799,PRT,Europe
744,Portugal,Azores,109,0,0,37.80852735000001,-25.473085286479588,PRT,Europe
745,Portugal,Madeira,92,0,0,32.751748750000004,-16.981752048847362,PRT,Europe
746,Romania,Suceava County,2477,0,57,47.53251675,25.818801387932247,ROU,Europe
747,Romania,Bucharest,1133,0,31,44.4361414,26.1027202,ROU,Europe
748,Romania,Arad County,471,0,25,46.1753793,21.3196342,ROU,Europe
749,Romania,Hunedoara County,447,0,25,45.7958547,22.944483784106414,ROU,Europe
750,Romania,Neamț County,415,0,10,46.99078285,26.48534958395309,ROU,Europe
751,Romania,Timiș County,408,0,14,45.6890988,21.63046721597148,ROU,Europe
752,Romania,Botoșani County,407,0,3,26.6573326,47.743378,ROU,Europe
753,Romania,Brașov County,382,0,4,45.6523093,25.6102746,ROU,Europe
754,Romania,Bihor County,360,0,3,46.992055,22.190274243393226,ROU,Europe
755,Romania,Mureș County,335,0,11,46.60645805,24.62519263685235,ROU,Europe
756,Romania,Galați,324,0,8,45.4338215,28.054939500000003,ROU,Europe
757,Romania,Cluj County,292,0,4,46.769379,23.5899542,ROU,Europe
758,Romania,Sibiu,228,0,9,45.7973912,24.1519202,ROU,Europe
759,Romania,Constanța County,222,0,5,44.1767161,28.6507598,ROU,Europe
760,Romania,Ilfov County,218,0,0,44.5017074,26.24490765115929,ROU,Europe
761,Romania,Iași County,207,0,6,47.1615341,27.5836142,ROU,Europe
762,Romania,Vrancea County,207,0,3,45.78870885,26.8838029687553,ROU,Europe
763,Romania,Covasna County,168,0,3,45.89667925000001,26.01018061174567,ROU,Europe
764,Romania,Alba County,159,0,4,46.01592125000001,23.54685524706489,ROU,Europe
765,Romania,Bistrița-Năsăud County,150,0,8,47.179566,24.507248880720052,ROU,Europe
766,Romania,Ialomița County,148,0,9,27.3617654,44.5614697,ROU,Europe
767,Romania,Bacău County,139,0,8,46.42613415,26.71205400126924,ROU,Europe
768,Romania,Giurgiu County,123,0,1,43.89586129999999,25.9658299,ROU,Europe
769,Romania,Argeș County,117,0,0,44.99499355,24.84863244014989,ROU,Europe
770,Romania,Teleorman County,96,0,2,44.06812915,25.18653177142434,ROU,Europe
771,Romania,Dâmbovița County,91,0,2,44.92677275,25.483182109125252,ROU,Europe
772,Romania,Caraș-Severin County,79,0,2,45.12689965,22.076779392786246,ROU,Europe
773,Romania,Vaslui County,69,0,2,46.496847,27.803320995724807,ROU,Europe
774,Romania,Maramureș County,68,0,0,24.196416062199287,47.67234139999999,ROU,Europe
775,Romania,Dolj County,66,0,2,44.2141283,23.66923490820313,ROU,Europe
776,Romania,Prahova,55,0,0,45.10875455,26.03762296377709,ROU,Europe
777,Romania,Satu Mare County,53,0,5,47.7891763,22.8725598,ROU,Europe
778,Romania,Călărași County,51,0,0,44.31591585,27.13975742983912,ROU,Europe
779,Romania,Mehedinți County,49,0,3,44.6233969,22.647794782293982,ROU,Europe
780,Romania,Tulcea County,37,0,0,45.177518,28.8016348,ROU,Europe
781,Romania,Gorj County,31,0,1,45.12278,23.24073,ROU,Europe
782,Romania,Sălaj,28,0,1,47.1562143,23.016859868606787,ROU,Europe
783,Romania,Vâlcea County,23,0,0,45.0404536,24.153871902772927,ROU,Europe
784,Romania,Brăila County,20,0,0,45.2716092,27.9742932,ROU,Europe
785,Romania,Harghita County,20,0,0,46.6440949,25.62008089773712,ROU,Europe
786,Romania,Buzău County,14,0,0,45.26925815,26.7748172789942,ROU,Europe
787,Spain,Community of Madrid,61726,34212,7765,40.5248319,-3.771562775451812,ESP,Europe
788,Spain,Catalonia,46571,16138,4393,41.8523094,1.5745043,ESP,Europe
789,Spain,Castile-La Mancha,18053,4782,2255,39.4177902,-2.6232332,ESP,Europe
790,Spain,Castile and León,17776,5943,1612,41.8037172,-4.7471726,ESP,Europe
791,Spain,Basque Country,13780,8459,1193,42.9911816,-2.5543023,ESP,Europe
792,Spain,Andalusia,12495,3992,1107,37.3399964,-4.5811614,ESP,Europe
793,Spain,Valencian Community,10906,5809,1147,39.6819591,-0.7654406,ESP,Europe
794,Spain,Galicia,8932,1730,382,42.61946,-7.863111999999999,ESP,Europe
795,Spain,Aragon,5295,1781,695,41.3787291,-0.7639373,ESP,Europe
796,Spain,Navarre,5180,1552,417,42.61254875,-1.8307876829915457,ESP,Europe
797,Spain,La Rioja,4865,1964,307,42.3285528,-2.4674917,ESP,Europe
798,Spain,Extremadura,3403,1358,411,39.17484260000001,-6.152989099999999,ESP,Europe
799,Spain,Asturias,2509,688,231,43.2710878,-5.854145744587305,ESP,Europe
800,Spain,Cantabria,2273,913,178,43.1595664,-4.0878382,ESP,Europe
801,Spain,Canary Islands,2140,1017,128,28.2935785,-16.621447121144122,ESP,Europe
802,Spain,Balearic Islands,1878,1081,172,2.880430532640076,39.6134018,ESP,Europe
803,Spain,Region of Murcia,1741,791,125,37.9166355,-1.4779797,ESP,Europe
804,Spain,Ceuta,125,84,4,35.888361,-5.304138,ESP,Europe
805,Spain,Melilla,116,61,2,35.2918698,-2.9409026000000003,ESP,Europe
806,Sri Lanka,Colombo,142,0,0,6.9349969,79.8538463,LKA,Asia
807,Sri Lanka,Kalutara,59,0,0,6.5835219,79.96125079999999,LKA,Asia
808,Sri Lanka,Puttalam,35,0,0,8.0301856,79.8286583,LKA,Asia
809,Sri Lanka,Gampaha,33,0,0,7.0925595,79.9951396,LKA,Asia
810,Sri Lanka,Jaffna,16,0,0,9.665093,80.00930290000002,LKA,Asia
811,Sri Lanka,Kandy,7,0,0,7.2930922,80.6350768,LKA,Asia
812,Sri Lanka,Ratnapura,6,0,0,6.680369099999999,80.4022975,LKA,Asia
813,Sri Lanka,Kurunegala,5,0,0,7.4870464,80.364908,LKA,Asia
814,Sri Lanka,Kegalle,4,0,0,7.253200599999999,80.3454132,LKA,Asia
815,Sri Lanka,Ampara,2,0,0,7.2911226,81.6723954,LKA,Asia
816,Sri Lanka,Badulla,2,0,0,6.9898202000000005,81.0569425,LKA,Asia
817,Sri Lanka,Matara,2,0,0,5.947822,80.54829190000002,LKA,Asia
818,Sri Lanka,Batticaloa,1,0,0,7.7356027,81.69419559999999,LKA,Asia
819,Sri Lanka,Galle,1,0,0,6.032813900000002,80.214955,LKA,Asia
820,Sri Lanka,Vavuniya,1,0,0,8.7593517,80.5000778,LKA,Asia
821,Sweden,Stockholm County,6967,0,0,59.39015129999999,18.66427492013602,SWE,Europe
822,Sweden,Västra Götaland County,1886,0,0,58.20302695,12.649730022427757,SWE,Europe
823,Sweden,Östergötland County,1305,0,0,58.36782395,16.050427203885352,SWE,Europe
824,Sweden,Södermanland County,1057,0,0,58.96382725,16.729934811622115,SWE,Europe
825,Sweden,Uppsala County,802,0,0,60.1486,17.6249561013141,SWE,Europe
826,Sweden,Örebro County,802,0,0,15.215118099999998,59.2747287,SWE,Europe
827,Sweden,Jonkoping County,636,0,0,57.535426,14.641181601671247,SWE,Europe
828,Sweden,Västmanland County,625,0,0,59.6965639,16.18465359159597,SWE,Europe
829,Sweden,Dalarna County,612,0,0,61.06037785,14.215087316959055,SWE,Europe
830,Sweden,Skåne County,606,0,0,55.84694095,13.635831212379534,SWE,Europe
831,Sweden,Gavleborg County,475,0,0,61.26138005,16.69871011215217,SWE,Europe
832,Sweden,Halland County,298,0,0,56.96045925,12.807325812324002,SWE,Europe
833,Sweden,Västerbotten County,273,0,0,64.7196392,18.569708339695726,SWE,Europe
834,Sweden,Jamtland County,261,0,0,63.34522220000001,14.124985984451182,SWE,Europe
835,Sweden,Kronoberg County,228,0,0,56.80067805,14.411160995108744,SWE,Europe
836,Sweden,Norrbotten County,218,0,0,66.9798719,20.000300813027625,SWE,Europe
837,Sweden,Västernorrland County,175,0,0,63.05896925,18.105868264726514,SWE,Europe
838,Sweden,Kalmar County,137,0,0,57.02784235,16.57526801061616,SWE,Europe
839,Sweden,Varmland County,126,0,0,59.89054465,13.294924808070956,SWE,Europe
840,Sweden,Blekinge County,56,0,0,56.12401225,15.402123955552616,SWE,Europe
841,Sweden,Gotland County,22,0,0,57.6783173,18.638463586098844,SWE,Europe
842,Switzerland,Vaud,4794,1,266,46.6356963,6.5320717,CHE,Europe
843,Switzerland,Geneva,4438,1,178,46.2017559,6.1466014000000015,CHE,Europe
844,Switzerland,Zurich,3728,11,90,47.3723941,8.5423328,CHE,Europe
845,Switzerland,Ticino,2953,568,269,46.3356506,8.753706,CHE,Europe
846,Switzerland,Valais,1682,0,75,46.2303063,7.6605757,CHE,Europe
847,Switzerland,Canton of Bern,1515,0,55,46.9482713,7.4514512,CHE,Europe
848,Switzerland,Aargau,943,0,17,47.412396,8.1948321,CHE,Europe
849,Switzerland,Basel City,917,0,33,47.5579097,7.5927728,CHE,Europe
850,Switzerland,Fribourg,907,0,49,46.678911600000006,7.1027113,CHE,Europe
851,Switzerland,Basel-Landschaft,781,0,22,47.5092938,7.658833299999999,CHE,Europe
852,Switzerland,Grisons,746,0,35,46.6960615,9.6027351,CHE,Europe
853,Switzerland,St. Gallen,680,0,17,47.4250593,9.3765878,CHE,Europe
854,Switzerland,Neuchâtel,602,0,34,46.9895828,6.9292641,CHE,Europe
855,Switzerland,Lucerne,599,0,9,47.0505452,8.3054682,CHE,Europe
856,Switzerland,Uri,334,0,4,46.78644129999999,8.6420159,CHE,Europe
857,Switzerland,Solothurn,329,0,5,47.31874000000001,7.6698284,CHE,Europe
858,Switzerland,Thurgau,308,0,8,47.5859649,9.1428769,CHE,Europe
859,Switzerland,Canton of Zug,265,1,3,46.896312,9.42814,CHE,Europe
860,Switzerland,Schwyz,265,0,10,47.0571976,8.7222073,CHE,Europe
861,Switzerland,Glarus,198,0,2,46.9796562,9.108812,CHE,Europe
862,Switzerland,Jura,188,0,2,47.35666989999999,7.1598893,CHE,Europe
863,Switzerland,Nidwalden,106,0,0,46.942756,8.4119773,CHE,Europe
864,Switzerland,Appenzell Ausserrhoden,79,0,3,47.3960076,9.370583900000002,CHE,Europe
865,Switzerland,Obwalden,65,0,0,46.8613857,8.2067825,CHE,Europe
866,Switzerland,Schaffhausen,60,0,1,47.6960491,8.634513,CHE,Europe
867,Switzerland,Appenzell Innerrhoden,24,0,0,47.30072620000001,9.399152699999998,CHE,Europe
868,Tunisia,Tunis,199,0,6,33.8439408,9.400138,TUN,Africa
869,Tunisia,Ariana,94,0,5,36.96857350000001,10.121985506329509,TUN,Africa
870,Tunisia,Ben Arous,91,0,3,36.7488603,10.22460082000001,TUN,Africa
871,Tunisia,Kebili,86,0,0,33.33877015,8.703290964584628,TUN,Africa
872,Tunisia,Medenine,86,0,3,32.981998700000005,11.287025364730832,TUN,Africa
873,Tunisia,Sousse,81,0,5,35.828829,10.640525,TUN,Africa
874,Tunisia,La Manouba,39,0,5,36.8115973,10.085763187193221,TUN,Africa
875,Tunisia,Gafsa,38,0,0,34.43367,8.79079875204918,TUN,Africa
876,Tunisia,Monastir,37,0,0,35.739872399999996,10.798839679614954,TUN,Africa
877,Tunisia,Sfax,36,0,5,34.8433201,10.5178537,TUN,Africa
878,Tunisia,Tataouine,32,0,1,31.7317009,9.770219749624275,TUN,Africa
879,Tunisia,Gabes,22,0,0,33.7765032,9.79306296557616,TUN,Africa
880,Tunisia,Bizerte,19,0,1,37.2720905,9.8708565,TUN,Africa
881,Tunisia,Mahdia,15,0,1,35.48778925000001,10.962243331900263,TUN,Africa
882,Tunisia,Nabeul,12,0,1,36.4823676,10.67071969788044,TUN,Africa
883,Tunisia,Kairouan,6,0,0,35.67101010000001,10.10062,TUN,Africa
884,Tunisia,Kasserine,6,0,0,35.1678191,8.8348097,TUN,Africa
885,Tunisia,Kef,5,0,1,36.03576425,8.724938087611969,TUN,Africa
886,Tunisia,Sidi Bou Zid,5,0,1,36.8632509,10.3042111,TUN,Africa
887,Tunisia,Tozeur,5,0,0,33.913484999999994,8.111824071052634,TUN,Africa
888,Tunisia,Beja,3,0,0,36.74623035000001,9.203232836920057,TUN,Africa
889,Tunisia,Zaghouan,3,0,0,36.41171955,10.201979784444637,TUN,Africa
890,Tunisia,Siliana,2,0,0,35.9715323,9.357712875636699,TUN,Africa
891,Tunisia,Jendouba,1,0,0,36.67797255,8.752646965460535,TUN,Africa
892,Ukraine,Chernivtsi Oblast,1199,45,21,48.3810791,26.1081673,UKR,Europe
893,Ukraine,Kyiv city,1122,53,20,50.3876531,30.4713605,UKR,Europe
894,Ukraine,Ivano-Frankivsk Oblast,684,27,43,48.7481718,24.5207477,UKR,Europe
895,Ukraine,Ternopil Oblast,532,45,7,49.663000200000006,25.6167516,UKR,Europe
896,Ukraine,Kyiv Oblast,505,38,12,50.178595,30.4924884,UKR,Europe
897,Ukraine,Rivne Oblast,437,39,11,51.2074112,26.5208033,UKR,Europe
898,Ukraine,Vinnytsia Oblast,370,51,3,48.8990315,28.516068,UKR,Europe
899,Ukraine,Zhytomyr Oblast,309,4,6,50.9080532,28.3867504,UKR,Europe
900,Ukraine,Lviv Oblast,298,39,12,49.6512234,23.8266948,UKR,Europe
901,Ukraine,Kirovohrad Oblast,283,35,14,48.3725226,31.7834817,UKR,Europe
902,Ukraine,Zakarpattia Oblast,260,27,6,48.2953664,23.4466092,UKR,Europe
903,Ukraine,Cherkasy Oblast,234,36,3,49.1460165,31.2271744,UKR,Europe
904,Ukraine,Volyn Oblast,203,26,4,51.5451167,24.6627893,UKR,Europe
905,Ukraine,Dnipropetrovsk Oblast,195,11,1,48.662589,34.9501715,UKR,Europe
906,Ukraine,Odessa Oblast,169,8,2,46.1147226,29.956719300000003,UKR,Europe
907,Ukraine,Zaporizhia Oblast,163,25,4,47.4165079,35.922969,UKR,Europe
908,Ukraine,Poltava Oblast,161,12,3,49.8607809,33.749878700000004,UKR,Europe
909,Ukraine,Kharkiv Oblast,118,12,2,49.82995820000001,36.37889570000001,UKR,Europe
910,Ukraine,Mykolaiv Oblast,103,0,1,47.3886032,31.9442334,UKR,Europe
911,Ukraine,Sumy Oblast,90,34,4,50.7696518,34.3289305,UKR,Europe
912,Ukraine,Kherson Oblast,77,11,1,46.5421715,33.4079326,UKR,Europe
913,Ukraine,Khmelnytskyi Oblast,65,7,5,49.268624,27.0635998,UKR,Europe
914,Ukraine,Luhansk Oblast,27,3,0,49.27245870000001,38.9150477,UKR,Europe
915,Ukraine,Donetsk Oblast,24,10,1,47.9212914,37.7809825,UKR,Europe
916,Ukraine,Chernihiv Oblast,19,3,1,51.272593,31.7417235,UKR,Europe
917,United Kingdom,Greater London,18000,0,0,51.4893335,-0.14405508452768728,GBR,Europe
918,United Kingdom,Midlands,11368,0,0,50.598892600000006,-4.1006857000000005,GBR,Europe
919,United Kingdom,North West,10027,0,0,52.2370231,-0.4686149000000001,GBR,Europe
920,United Kingdom,North East and Yorkshire,9070,0,0,54.5801786,-1.1761942,GBR,Europe
921,United Kingdom,South East England,8517,0,0,51.46426255,-0.6517147211401418,GBR,Europe
922,United Kingdom,Scotland,6067,0,0,56.78611120000001,-4.1140518,GBR,Europe
923,United Kingdom,East of England,6002,0,0,52.2199774,0.4875777469166293,GBR,Europe
924,United Kingdom,Wales,5610,0,0,52.2928116,-3.73893,GBR,Europe
925,United Kingdom,South West England,3392,0,0,51.0339991,-2.949011916021195,GBR,Europe
926,United Kingdom,Northern Ireland,1882,0,0,54.62949820000001,-6.7654416,GBR,Europe
927,United States,New York,272,0,16162,40.7127281,-74.0060152,USA,North America
928,United States,New Jersey,102,0,5617,40.0757384,-74.4041622,USA,North America
929,United States,Massachusetts,50969,0,2556,42.3788774,-72.03236600000002,USA,North America
930,United States,Illinois,39658,0,1795,40.0796606,-89.4337288,USA,North America
931,United States,California,39254,0,1562,36.7014631,-118.7559974,USA,North America
932,United States,Pennsylvania,38652,0,1492,40.9699889,-77.72788309999999,USA,North America
933,United States,Michigan,36641,0,3085,43.6211955,-84.6824346,USA,North America
934,United States,Florida,30533,0,1046,27.7567667,-81.4639835,USA,North America
935,United States,Louisiana,26140,14927,1601,30.8703881,-92.007126,USA,North America
936,United States,Connecticut,23921,0,1764,41.6500201,-72.7342163,USA,North America
937,United States,Texas,22806,9156,593,31.8160381,-99.5120986,USA,North America
938,United States,Georgia,22491,0,899,32.329380900000004,-83.1137366,USA,North America
939,United States,Maryland,16616,1108,723,39.5162234,-76.9382069,USA,North America
940,United States,Ohio,15169,0,690,40.2253569,-82.6881395,USA,North America
941,United States,Indiana,13680,0,741,40.3270127,-86.1746933,USA,North America
942,United States,Washington,12977,0,723,38.8949855,-77.03657079999998,USA,North America
943,United States,Colorado,12256,0,674,38.7251776,-105.6077167,USA,North America
944,United States,Virginia,11594,0,410,37.1232245,-78.4927721,USA,North America
945,United States,Tennessee,8726,4370,168,35.7730076,-86.28200809999998,USA,North America
946,United States,North Carolina,8052,0,269,35.6729639,-79.03929190000002,USA,North America
947,United States,Rhode Island,6699,0,202,41.7962409,-71.59923719999998,USA,North America
948,United States,Missouri,6625,0,262,38.7604815,-92.5617875,USA,North America
949,United States,Arizona,6045,0,266,34.395342,-111.7632755,USA,North America
950,United States,Alabama,6026,0,209,33.2588817,-86.8295337,USA,North America
951,United States,Mississippi,5434,0,209,32.9715645,-89.7348497,USA,North America
952,United States,Wisconsin,5356,0,262,44.4308975,-89.6884637,USA,North America
953,United States,South Carolina,5070,0,157,33.687438799999995,-80.4363743,USA,North America
954,United States,Iowa,4445,1604,107,41.9216734,-93.3122705,USA,North America
955,United States,Nevada,4398,0,203,39.5158825,-116.8537227,USA,North America
956,United States,Utah,3782,1252,39,39.4225192,-111.7143584,USA,North America
957,United States,Kentucky,3779,1174,200,37.5726028,-85.1551411,USA,North America
958,United States,"Washington, D.C.",3528,651,153,36.29885175,-82.35919331410949,USA,North America
959,United States,Delaware,3442,703,100,38.6920451,-75.4013315,USA,North America
960,United States,Minnesota,3185,1594,221,45.98965870000001,-94.6113288,USA,North America
961,United States,Oklahoma,3121,0,188,34.9550817,-97.2684063,USA,North America
962,United States,Arkansas,2810,964,47,35.2048883,-92.4479108,USA,North America
963,United States,Kansas,2777,0,111,38.27312,-98.5821872,USA,North America
964,United States,New Mexico,2521,0,84,34.5708167,-105.993007,USA,North America
965,United States,Nebraska,2421,0,50,41.7370229,-99.5873816,USA,North America
966,United States,Oregon,2177,0,86,43.9792797,-120.737257,USA,North America
967,United States,South Dakota,2040,1190,10,44.6471761,-100.348761,USA,North America
968,United States,Idaho,1870,867,54,43.6447642,-114.0154071,USA,North America
969,United States,New Hampshire,1720,578,53,43.4849133,-71.6553992,USA,North America
970,United States,Puerto Rico,1213,0,62,18.2214149,-66.41328179513847,USA,North America
971,United States,West Virginia,1010,439,32,38.47584060000001,-80.84084150000002,USA,North America
972,United States,Maine,965,499,47,45.709097,-68.8590201,USA,North America
973,United States,Vermont,827,0,44,44.5990718,-72.5002608,USA,North America
974,United States,North Dakota,748,285,15,47.6201461,-100.540737,USA,North America
975,United States,Hawaii,601,463,13,21.2160437,-157.975203,USA,North America
976,United States,Wyoming,473,321,7,43.1700264,-107.5685348,USA,North America
977,United States,Montana,444,325,14,47.3752671,-109.63875790000002,USA,North America
978,United States,Alaska,339,208,9,64.44596130000001,-149.680909,USA,North America
979,United States,Guam,141,128,5,13.4501257,144.75755102972062,USA,North America
980,United States,U.S. Virgin Islands,54,50,3,17.789187,-64.7080574,USA,North America
981,United States,Northern Mariana Islands,14,11,2,14.149020499999999,145.21345248318926,USA,North America
982,United States,American Samoa,0,0,0,-14.30063095,-170.69597479165532,USA,North America
983,Uruguay,Montevideo Department,393,234,7,-13.6446193,-73.6921747,URY,South America
984,Uruguay,Canelones Department,78,56,2,-56.2817519,-34.5242373,URY,South America
985,Uruguay,Maldonado Department,23,10,1,-12.5938633,-69.1866773,URY,South America
986,Uruguay,Salto Department,12,5,0,-14.9766657,-72.3129892,URY,South America
987,Uruguay,Río Negro Department,9,1,0,-11.208639300000002,-74.65985079999999,URY,South America
988,Uruguay,Colonia Department,8,3,0,-3.5167567,-72.43733879999998,URY,South America
989,Uruguay,Lavalleja Department,4,0,0,-8.066274900000002,-79.0496323,URY,South America
990,Uruguay,San José Department,3,0,0,-7.3391524000000015,-78.05097590000003,URY,South America
991,Uruguay,Durazno Department,1,0,0,-13.4232342,-76.1705954,URY,South America
992,Uruguay,Flores Department,1,1,0,-12.1873586,-76.9903021,URY,South America
993,Uruguay,Paysandú Department,1,1,0,-58.08921360000001,-32.3217257,URY,South America
994,Uruguay,Rocha Department,1,1,0,-14.493458300000002,-75.2396406,URY,South America
995,Uruguay,Soriano Department,1,1,0,-13.9138455,-75.9249243,URY,South America
